大分県,九州,別府温泉や由布院温泉が有名な九州の県はどこですか？,熊本県 宮崎県 鹿児島県 佐賀県 長崎県 福岡県 大牟田市 延岡市 日南市 日向市
大阪市,近畿,淀川河口部に発展し関西の経済中心となっている政令指定都市はどこですか？,神戸市 京都市 堺市 奈良市 和歌山市 豊中市 吹田市 茨木市 東大阪市 枚方市
大阪平野,近畿,淀川が形成し大阪府中央部から兵庫県南東部に広がる平野はどこですか？,京都盆地 河内平野 堺平野 奈良盆地 淀川流域 大和高原 六甲山地 生駒山地 和泉山地 箕面山地
小笠原諸島,関東,東京都に属し「東洋のガラパゴス」と呼ばれる亜熱帯の離島群はどこですか？,伊豆諸島 南鳥島 琉球諸島 八丈島 大島 三宅島 父島 母島 奄美群島 硫黄島
岡山県,中国・四国,桃の生産がさかんで、吉備団子の発祥地として知られる中国地方の県はどこですか？,広島県 山口県 鳥取県 島根県 愛媛県 香川県 徳島県 高知県 福岡県 佐賀県
岡山市,中国・四国,岡山県の県庁所在地で、晴れの日が多い都市はどこですか？,広島市 山口市 松山市 高松市 高知市 徳島市 鳥取市 島根市 米子市 倉敷市
沖縄県,九州,本州から最も南に位置し、サンゴ礁や観光で有名な県はどこですか？,鹿児島県 宮崎県 長崎県 佐賀県 福岡県 大分県 熊本県 山口県 愛媛県 高知県
沖ノ鳥島,九州,日本の最南端にある小さな島で、排他的経済水域を確保するために重要な島はどこですか？,南鳥島 小笠原諸島 与那国島 石垣島 宮古島 久米島 奄美大島 渡嘉敷島 渡名喜島 久高島
奥多摩,関東,東京都の西端にある山間地域で、多摩川の源流域として知られる場所はどこですか？,丹沢山地 秩父山地 奥秩父山地 奥武蔵山地 高尾山地 八王子市 青梅市 日の出町 瑞穂町 羽村市
オーストラリア,オセアニア,首都をキャンベラにもち、羊毛や鉱産資源の輸出が多い国はどこですか？,ニュージーランド パプアニューギニア フィジー サモア トンガ バヌアツ ソロモン諸島 フランス領ポリネシア クック諸島 ナウル
オーストラリア大陸,オセアニア,世界で最も小さく、全体が一つの国である大陸はどこですか？,南極大陸 南アメリカ大陸 アフリカ大陸 ユーラシア大陸 北アメリカ大陸 南極 オセアニア大陸 アジア大陸 北極圏 グリーンランド
尾瀬,関東,群馬・福島・新潟にまたがる湿原で、高山植物の宝庫として知られる国立公園はどこですか？,日光 磐梯山 草津白根 八甲田 那須 赤城 谷川連峰 男体山 奥只見 谷川岳
オセアニア州,オセアニア,オーストラリアやニュージーランド、南太平洋の島々を含む州はどこですか？,アジア州 ヨーロッパ州 アフリカ州 北アメリカ州 南アメリカ州 南極州 オセドニア州 カリブ州 太平洋州 アジア太平洋州
小樽市,北海道,北海道の日本海側に位置し、運河と歴史的建物で観光地となっている市はどこですか？,函館市 旭川市 釧路市 帯広市 北見市 室蘭市 網走市 根室市 留萌市 稚内市
尾道市,中国・四国,広島県にあるしまなみ海道の起点で、坂の町として知られる市はどこですか？,福山市 三原市 呉市 廿日市市 広島市 東広島市 安芸高田市 大竹市 海田町 府中町
オホーツク海,世界,北海道の北東に広がる海で、冬に流氷が見られるのはどこですか？,日本海 太平洋 北海道湾 ベーリング海 北極海 北海道沖瀬戸内海 瀬戸内海 サハリン海 カムチャッカ海 南シナ海
オランダ,ヨーロッパ,干拓地の利用が進み、風車とチューリップで有名なヨーロッパの国はどこですか？,ベルギー デンマーク ドイツ フランス スウェーデン ノルウェー イギリス アイルランド ポーランド チェコ
香川県,中国・四国,うどんの産地として有名で、日本で最も面積が小さい県はどこですか？,徳島県 愛媛県 高知県 福岡県 佐賀県 長崎県 大分県 熊本県 宮崎県 鹿児島県
鹿児島県,九州,桜島を有し、さつまいもや茶の生産がさかんな九州の県はどこですか？,宮崎県 熊本県 大分県 福岡県 佐賀県 長崎県 沖縄県 兵庫県 宮城県 山口県
鹿児島市,九州,鹿児島県の県庁所在地で、桜島に面した都市はどこですか？,熊本市 宮崎市 福岡市 佐賀市 長崎市 大分市 鹿児市 鹿島市 宮古市 石垣市
笠野原,九州,鹿児島県南西部にある火山灰からなる台地で、サツマイモなどの栽培が行われる場所はどこですか？,霧島台地 阿蘇台地 宮崎台地 鹿児島平野 九州中央台地 日向台地 薩摩台地 肝属台地 那須台地 天草台地
カザフスタン,アジア,中央アジアに位置し、かつてソ連に属していた内陸国はどこですか？,ウズベキスタン トルクメニスタン キルギス タジキスタン モンゴル アフガニスタン イラン イラク サウジアラビア クウェート
門真市,近畿,大阪府にあり、家電メーカーの本社が立地している市はどこですか？,東大阪市 大東市 枚方市 寝屋川市 茨木市 高槻市 豊中市 吹田市 箕面市 池田市
ガーナ,アフリカ,西アフリカに位置し、カカオ豆の生産がさかんな国はどこですか？,コートジボワール ナイジェリア セネガル マリ ガンビア ベナン トーゴ フィリピン リベリア シエラレオネ
神奈川県,関東,横浜市や川崎市を含み、人口が日本で2番目に多い県はどこですか？,東京都 埼玉県 千葉県 茨城県 栃木県 群馬県 山梨県 長野県 新潟県 福島県
金沢市,中部,加賀百万石の城下町として栄え、伝統工芸が盛んな石川県の市はどこですか？,富山市 高岡市 福井市 敦賀市 小松市 七尾市 輪島市 羽咋市 白山市 野々市市
カナダ,北アメリカ,面積がロシアに次いで世界第2位で、森林資源が豊富な国はどこですか？,アメリカ合衆国 メキシコ ブラジル アルゼンチン 中国 インド オーストラリア フランス ドイツ イギリス
鎌倉市,関東,神奈川県にあり、かつて幕府が置かれた歴史的都市はどこですか？,横浜市 川崎市 藤沢市 茅ヶ崎市 相模原市 平塚市 大和市 海老名市 座間市 綾瀬市
神山町,中国・四国,徳島県にあるIT企業のサテライトオフィス誘致で有名になった町はどこですか？,美馬市 阿波市 三好市 板野町 名西郡 丹波町 美馬町 吉野川市 小松島市 徳島市
樺太(サハリン),アジア,かつて日本領であり、現在はロシア領になっている島はどこですか？,千島列島 北海道 本州 四国 九州 南鳥島 小笠原諸島 南極大陸 ニューギニア島 ニュージーランド
カリブ海諸国,北アメリカ,中米にある多くの島国で、観光やサトウキビ栽培がさかんな地域はどこですか？,バハマ諸島 バミューダ諸島 バルバドス セントルシア グレナダ トリニダード・トバゴ ジャマイカ ドミニカ国 ハイチ ドミニカ共和国
軽井沢町,中部,長野県にある避暑地・別荘地として有名な町はどこですか？,白馬村 諏訪市 松本市 飯田市 伊那市 長野市 上田市 小諸市 佐久市 安曇野市
川崎市,関東,神奈川県にある工業地帯が広がる政令指定都市はどこですか？,横浜市 相模原市 さいたま市 千葉市 川口市 船橋市 所沢市 藤沢市 厚木市 茅ヶ崎市
韓国,アジア,朝鮮半島の南部に位置し、ソウルを首都とする国はどこですか？,北朝鮮 中国 日本 モンゴル 台湾 フィリピン ベトナム タイ カンボジア ラオス
ガンジス川,アジア,ヒンドゥー教の聖なる川とされ、インド北部を流れる川は何ですか？,インダス川 ヤムナ川 ブラマプトラ川 メコン川 サルウィン川 ナイル川 アマゾン川 ミシシッピ川 ドナウ川 テムズ川
関東山地,関東,関東地方西部に広がり、秩父山地などを含む山地は何ですか？,奥武蔵山地 丹沢山地 奥秩父山地 筑波山地 飯能山地 多摩山地 北関東山地 大秩父山地 日光山地 足尾山地
関東平野,関東,日本最大の平野で、東京や埼玉などを含む広大な平野はどこですか？,濃尾平野 北九州平野 筑紫平野 琵琶湖平野 信濃平野 上毛平野 江戸平野 山形平野 福島平野 日光平野
カンボジア,アジア,東南アジアにあり、アンコールワット遺跡で有名な国はどこですか？,タイ ラオス ベトナム ミャンマー マレーシア シンガポール インドネシア フィリピン ブルネイ 東ティモール
ギアナ高地,南アメリカ,南アメリカ北部にあり、テーブルマウンテンが特徴的な高地はどこですか？,アンデス山脈 パンパ 高原 アマゾン盆地 グアテマラ高地 グアヤキル高地 アタカマ高地 マラカイボ盆地 グアラニー高地 マヤ高地
紀伊山地,近畿,奈良・和歌山・三重県にまたがる山地で、高野山や吉野山があるのはどこですか？,丹波山地 中国山地 六甲山地 比良山地 播磨山地 山陰山地 近畿山地 筑波山地 奥羽山脈 日光山地
紀伊半島,近畿,本州南部に突き出し、熊野古道などがある半島はどこですか？,能登半島 房総半島 知多半島 三浦半島 若狭半島 尾鷲半島 佐渡半島 淡路島 近畿半島 四国
木曽川,中部,長野県に源をもち、濃尾平野を流れる中部地方の川は何ですか？,信濃川 天竜川 富士川 球磨川 利根川 阿賀野川 吉野川 濃尾川 北上川 最上川
木曽山脈,中部,中央アルプスとも呼ばれる長野県の山脈は何ですか？,南アルプス 飛騨山脈 北アルプス 越後山脈 赤石山脈 奥羽山脈 日光山脈 筑波山地 関東山地 丹沢山地
北アメリカ州,北アメリカ,アメリカ合衆国やカナダ、メキシコなどを含む州（大陸）はどこですか？,南アメリカ州 ヨーロッパ州 アジア州 アフリカ州 オセアニア州 南極州 北極圏 中東地域 カリブ海地域 太平洋地域
北アメリカ大陸,北アメリカ,五大湖やロッキー山脈をもつ大陸はどこですか？,南アメリカ大陸 ユーラシア大陸 アフリカ大陸 オーストラリア大陸 南極大陸 北極圏 グリーンランド インドネシア フィリピン ジャワ島
北上高地,東北,岩手県の東部に広がるなだらかな高地はどこですか？,奥羽山脈 陸中山地 出羽山地 奥羽山地 秋田平野 岩手平野 仙台平野 盛岡平野 北上平野 仙台丘陵
北上市,東北,岩手県の中部に位置し、北上川沿いにある市はどこですか？,盛岡市 花巻市 一関市 久慈市 宮古市 大船渡市 釜石市 遠野市 二戸市 奥州市
北九州市,九州,福岡県にあり、八幡製鉄所がつくられた工業都市はどこですか？,福岡市 久留米市 大牟田市 柳川市 筑後市 直方市 飯塚市 宮若市 八女市 大川市
北朝鮮,アジア,朝鮮半島の北半分を占め、ピョンヤンを首都とする国はどこですか？,韓国 中国 ロシア モンゴル 日本 ベトナム タイ ラオス カンボジア ミャンマー
北ドイツ平原,ヨーロッパ,ヨーロッパ北部に広がる、氷河の影響でできた平坦な地形の平原はどこですか？,ポーランド平原 フランス平原 イギリス平原 イタリア平原 スペイン平原 ベルギー平原 オランダ平原 ドイツ中部高地 バルト三国 ラトビア
北見盆地,北海道,北海道東部にあり、玉ねぎの生産がさかんな盆地はどこですか？,十勝盆地 釧路平野 美幌盆地 帯広盆地 網走平野 石狩盆地 津別盆地 長沼平野 美瑛盆地 斜里盆地
ギニア,アフリカ,西アフリカにあり、アルミニウムの原料であるボーキサイトの産出が多い国はどこですか？,ガーナ ナイジェリア コートジボワール リベリア セネガル マリ チャド ベナン トーゴ ブルキナファソ
ギニア湾岸,アフリカ,西アフリカの南部に面し、石油資源が豊富な地域はどこですか？,ナイジェリア湾岸 セネガル湾岸 カメルーン海岸 コートジボワール湾岸 ガボン湾岸 赤道ギニア湾岸 ガーナ沿岸 トーゴ沿岸 ベナン沿岸 リベリア沿岸
岐阜県,中部,飛騨山地や白川郷などがあり、長良川が流れる中部地方の県はどこですか？,福井県 石川県 富山県 滋賀県 奈良県 三重県 愛知県 静岡県 長野県 山梨県
九州山地,九州,九州中央部に連なる山地で、霧島山や阿蘇山を含むのはどこですか？,中国山地 四国山地 筑紫山地 日向山地 四国中央山地 関東山地 飛騨山地 丹沢山地 奥羽山脈 筑波山地
九州地方,九州,福岡・熊本・鹿児島などを含む、日本列島の南西部の地方はどこですか？,四国地方 中部地方 関東地方 東北地方 北海道地方 沖縄地方 中国地方 近畿地方 関西地方 南九州地方
京都市,近畿,かつての都で、歴史的建造物や伝統文化が多く残る市はどこですか？,奈良市 大津市 大阪市 神戸市 和歌山市 彦根市 豊橋市 長浜市 草津市 高槻市
霧島山,九州,宮崎・鹿児島県境にある火山群で、新燃岳などを含むのはどこですか？,阿蘇山 桜島 雲仙岳 由布岳 開聞岳 活火山 九州の火山 九州地方の山 九州の山 九州の平野
ギリシャ,ヨーロッパ,ヨーロッパ南部にあり、古代文明の遺跡が多く、エーゲ海に面する国はどこですか？,イタリア トルコ スペイン ポルトガル フランス ドイツ オーストリア スイス ベルギー オランダ
キリマンジャロ山,アフリカ,アフリカ大陸最高峰で、タンザニアにある山は何ですか？,ルウェンゾリ山 マラウイ山 ネンゴロゴロ山 ンゴロンゴロ山 エルゴ山 ケニア山 タンガニーカ山 ニレ山 ギニア山 ギニア高地
近畿地方,近畿,大阪府や京都府、奈良県などを含む、日本の中部西側に位置する地方はどこですか？,中部地方 関東地方 中国地方 四国地方 九州地方 北海道地方 沖縄地方 東北地方 近機地方 北陸地方
九十九里浜,関東,千葉県東部に広がる長い砂浜海岸で、海水浴場としても有名な場所はどこですか？,久里浜 銚子海岸 三浦半島 江の島 茨城海岸 千葉海岸 大洗海岸 勝浦海岸 九九里浜 横須賀海岸
釧路湿原,北海道,北海道東部にある、日本最大の湿原でタンチョウの生息地としても知られるのはどこですか？,サロベツ湿原 尾瀬 屈斜路湖 摩周湖 支笏湖 洞爺湖 網走湖 阿寒湖 小清水湖 十勝川
国後島,北海道,北方領土の1つで、択捉島の南に位置する島はどこですか？,択捉島 歯舞群島 色丹島 北海道本島 沖縄本島 礼文島 利尻島 奥尻島 渡島半島 根室半島
熊本県,九州,阿蘇山や球磨川がある九州中部の県はどこですか？,宮崎県 鹿児島県 福岡県 佐賀県 長崎県 大分県 島根県 沖縄県 広島県 兵庫県
熊本平野,九州,熊本県中部に広がる平野で、米やスイカの栽培が盛んなのはどこですか？,筑後平野 筑紫平野 有明海平野 日向平野 平戸平野 五島平野 対馬平野 薩摩平野 肥後平野 球磨平野
倉敷市,中国・四国,岡山県にあり、歴史的な美観地区や水島工業地帯をもつ市はどこですか？,高松市 松山市 広島市 岡山市 呉市 福山市 尾道市 今治市 徳島市 丸亀市
グリーンランド,北アメリカ,デンマーク領であり、世界最大の島はどこですか？,バフィン島 ビクトリア島 ニューファンドランド島 バンクス島 ハドソン湾 島 グランドバンクス島 グランドバンクス グレートベア湖 グレートスレーブ湖
グレートプレーンズ,北アメリカ,北アメリカ中央部に広がる大草原地帯で、小麦栽培が盛んな地域はどこですか？,プレーリー丘陵 ミシシッピ川平野 ロッキー山脈 アパラチア山脈 五大湖地域 カナディアンシールド セントローレンス低地 コーンベルト アパラチア山地 中央平野
黒部川,中部,富山県を流れ、黒部ダムで有名な川はどこですか？,信濃川 利根川 天竜川 木曽川 吉野川 四万十川 阿賀野川 淀川 長良川 荒川
群馬県,関東,関東地方の内陸県で、こんにゃくの生産がさかんな県はどこですか？,栃木県 茨城県 埼玉県 千葉県 神奈川県 山梨県 新潟県 福島県 長野県 静岡県
気仙沼市,東北,宮城県の北東部にあり、漁業がさかんな太平洋沿いの市はどこですか？,石巻市 釜石市 大船渡市 八戸市 仙台市 青森市 宮古市 秋田市 福島市 盛岡市
ケニア,アフリカ,東アフリカにあり、サバンナと野生動物の観光で有名な国はどこですか？,タンザニア ウガンダ エチオピア コンゴ ボツワナ ナミビア 南アフリカ ガーナ セネガル マリ
ケベック州,北アメリカ,フランス語が公用語で、モントリオールがあるカナダの州はどこですか？,オンタリオ州 ブリティッシュコロンビア州 アルバータ州 マニトバ州 ニューブランズウィック州 サスカチュワン州 ニューファンドランド ラブラドール州 ノバスコシア州 プリンスエドワード島州
黄河(ホワンホー),アジア,中国北部を流れ、文明の発祥地のひとつとされる川は何ですか？,長江 珠江 淮河 渭河 海河 松花江 塩江 澶淵江 淮水 澶渟河
高知県,中国・四国,四国の南部に位置し、カツオの一本釣りや清流四万十川で知られる県はどこですか？,愛媛県 徳島県 香川県 山口県 福岡県 和歌山県 岡山県 広島県 島根県 鳥取県
高知平野,中国・四国,高知県中部に広がる平野で、なすやピーマンの促成栽培がさかんなのはどこですか？,徳島平野 愛媛平野 香川平野 岡山平野 広島平野 山口平野 鳥取平野 島根平野 阿南平野 瀬戸内平野
甲府盆地,中部,山梨県に広がる盆地で、ぶどうやももの栽培がさかんなのはどこですか？,松本盆地 諏訪盆地 飯田盆地 駒ヶ根盆地 安曇野盆地 上田盆地 長野盆地 伊那盆地 富士盆地 八ヶ岳盆地
神戸市,近畿,兵庫県の県庁所在地で、六甲山と神戸港を持つ国際港湾都市はどこですか？,姫路市 西宮市 尼崎市 明石市 宝塚市 芦屋市 加古川市 伊丹市 豊岡市 篠山市
港北ニュータウン,関東,神奈川県横浜市北部にある計画的に開発された住宅地はどこですか？,多摩ニュータウン 川崎新町 横浜中区 横浜南区 相模原市 横須賀市 藤沢市 茅ヶ崎市 鎌倉市 横浜西区
郡山市,東北,福島県中部にあり、商業や交通の中心地として発展している都市はどこですか？,福島市 いわき市 白河市 会津若松市 仙台市 盛岡市 秋田市 青森市 山形市 石巻市
小坂町,東北,秋田県にあり、かつて銅や鉱山で栄えた町はどこですか？,鹿角市 由利本荘市 横手市 大館市 能代市 秋田市 湯沢市 大仙市 北秋田市 男鹿市
五大湖,北アメリカ,アメリカとカナダの国境にまたがる世界最大級の淡水湖群を何といいますか？,スペリオル湖 ミシガン湖 ヒューロン湖 エリー湖 オンタリオ湖 セントローレンス川 ナイアガラ川 ミシシッピ川 ロッキー山脈 アパラチア山脈
